psydonym,aufgabenname,stufenname,begonnen_tag,dauer_begonnen_bis_abgabe_in_sekunden,dauer_wiederbetreten_bis_abgabe_in_sekunden,kursversuchnummer,aufgaben_versuchnummer,punktzahl,studentenantwort,feedbacknamen,erwartete_antwort,feedbackmeldungen,net_time,submission_nr,cleaned_feedback
S19,Ü1A4d)_,C3H6O,13.10.2024,15,0,1,5,0,"1S/C3H6O/c1-2-3-4/h2,4H,1,3H2"";""1S/C3H6O/c1-2-3-4/h2-4H,1H3/b3-2+"";""1S/C3H6O/c1-3(2)4/h4H,1H2,2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H,1H2,2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H,1-2H2"";""1S/C3H6O/c1-2-4-3-1/h1-3H2"";""1S/C3H7O/c1-3-4-2/h2-3H2,1H3",noAttempts,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt neun Konstitutionsisomere.",15,323,no Attempts
S19,Ü1A4d)_,C3H6O,18.10.2024,870,0,2,1,33,"1S/C3H6O/c4-3-1-2-3/h3-4H,1-2H2"";""1S/C3H6O/c1-3(2)4/h4H,1H2,2H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2",Teillösung7;Teillösung9;Teillösung4;Attempts,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",870,324,Teillösung7;Teillösung9;Teillösung4;Attempts
S19,Ü1A4d)_,C3H6O,18.10.2024,128,0,2,2,44,"1S/C3H6O/c4-3-1-2-3/h3-4H,1-2H2"";""1S/C3H6O/c1-3(2)4/h4H,1H2,2H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2"";""1S/C3H6O/c1-2-3-4/h2-4H,1H3/b3-2+",Teillösung7;Teillösung2;Teillösung4;Teillösung9;Attempts,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül. Bitte zeichnen Sie aus technischen Gründen, das oben abgebildete Molekül für die Gesamtlösung.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",128,325,Teillösung7;Teillösung2;Teillösung4;Teillösung9;Attempts
S19,Ü1A4d)_,C3H6O,18.10.2024,-1,-1,2,3,0,"1S/C3H6O/c4-3-1-2-3/h3-4H,1-2H2"";""1S/C3H6O/c1-3(2)4/h4H,1H2,2H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2"";""1S/C3H6O/c1-2-3-4/h2-4H,1H3/b3-2+",Keine Einreichung,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2",NA,-1,326,Keine Einreichung
S36,Ü1A3a)_,H2O,15.10.2024,352,224,1,1,0,"1S/C2H8O/c1-3-2/h3H2,1-2H3",Attempts,1S/H2O/h1H2,"Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Wassermolekül (H2O) besteht aus einem Sauerstoffatom (O), an das zwei Wasserstoffatome (H) gebunden sind. Das Sauerstoffatom verfügt zusätzlich über zwei freie Elektronenpaare.",224,327,Attempts
S36,Ü1A3a)_,H2O,15.10.2024,-1,-1,1,2,0,"1S/C2H8O/c1-3-2/h3H2,1-2H3",Keine Einreichung,1S/H2O/h1H2,NA,-1,328,Keine Einreichung
S36,Ü1A3b)_,H2SO4,15.10.2024,6207,319,1,1,100,"1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",100% korrekte Antwort,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Ihre Antwort ist richtig. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.",319,329,100% korrekte Antwort
S36,Ü1A3c)_,CH3NH2,15.10.2024,6596,479,1,1,0,"1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"";""1S/C2H6/c1-2/h1-2H3",Feedback: ein Molekül;Attempts,1S/CH5N/c1-2/h2H2;1H3,"Sie haben mehrere Moleküle gezeichnet. Bitte geben Sie nur ein Molekül an und nicht mehrere. Prüfen Sie ggf., ob sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).;Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Aminomethanmolekül (CH3NH2) besteht aus einem Kohlenstoffatom (C), an das drei Wasserstoffatome (H) und eine NH2-Gruppe gebunden sind. Das Stickstoffatom verfügt über ein freies Elektronenpaar.",479,330,ein Molekül;Attempts
S36,Ü1A3c)_,CH3NH2,15.10.2024,-1,-1,1,2,0,"1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3"";""1S/C2H6/c1-2/h1-2H3",Keine Einreichung,1S/CH5N/c1-2/h2H2;1H3,NA,-1,331,Keine Einreichung
S36,Ü1A3d)_,CH3COCH3,15.10.2024,6771,238,1,1,0,"1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",Attempts,1S/C3H6O/c1-3(2)4/h1-2H3,"Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Acetonmolekül (CH3COCH3) besteht aus einem zentralen Kohlenstoffatom (C), an das zwei Methylgruppen (CH3) und ein doppelgebundenes Sauerstoffatom (O) gebunden sind. Das Sauerstoffatom verfügt über zwei freie Elektronenpaare.",238,332,Attempts
S36,Ü1A3d)_,CH3COCH3,15.10.2024,-1,-1,1,2,0,"1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3",Keine Einreichung,1S/C3H6O/c1-3(2)4/h1-2H3,NA,-1,333,Keine Einreichung
S36,Ü1A3e)_,HCN,15.10.2024,-1,-1,1,1,0,NULL,Keine Einreichung,1S/CHN/c1-2/h1H,NA,-1,334,Keine Einreichung
S36,Ü1A4a)_,C3H8,15.10.2024,-1,-1,1,1,0,NULL,Keine Einreichung,1S/C3H8/c1-3-2/h3H2;1-2H3,NA,-1,335,Keine Einreichung
S36,Ü1A4c)_,C3H8O,15.10.2024,-1,-1,1,1,0,NULL,Keine Einreichung,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,-1,336,Keine Einreichung
S36,Ü1A4d)_,C3H6O,15.10.2024,12,0,1,1,0,[],Attempts;Feedback: leere Abgabe ,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).;Sie haben keine Antwort eingegeben. Bitte geben Sie eine Antwort ein. Falls Sie technische Schwierigkeiten bei der Bedienung des Editors haben, sehen Sie sich das Einführungsmaterial im Moodle Kurs noch mal an. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",12,337,Attempts;leere Abgabe 
S36,Ü1A4d)_,C3H6O,15.10.2024,-1,-1,1,2,0,[],Keine Einreichung,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2",NA,-1,338,Keine Einreichung
S42,Ü1A3a)_,H2O,11.10.2024,97,0,1,1,100,1S/H2O/h1H2,100% korrekte Antwort,1S/H2O/h1H2,"Ihre Antwort ist richtig. Ein Wassermolekül (H2O) besteht aus einem Sauerstoffatom (O), an das zwei Wasserstoffatome (H) gebunden sind. Das Sauerstoffatom verfügt zusätzlich über zwei freie Elektronenpaare. JACK kann freie Elektronenpaare aktuell noch nicht mit auswerten. Ihre Antwort wird daher auch als richtig akzeptiert, wenn Sie die freien Elektronenpaare nicht (richtig) einzeichnen. Wir geben Ihnen in dieser Übung die freien Elektronenpaare in der Musterlösung alle mit an, damit Sie sich diese noch mal bewusst machen können. Gleichen Sie also Ihre Zeichnung nochmal aktiv hinsichtlich der freien Elektronenpaare mit der Musterösung ab.",97,339,100% korrekte Antwort
S42,Ü1A3b)_,H2SO4,11.10.2024,256,0,1,1,0,"1S/H2O3S/c1-4(2)3/h(H2,1,2,3)"";""1S/CH2O/c1-2/h1H2",Feedback: ein Molekül;Attempts,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Sie haben mehrere Moleküle gezeichnet. Bitte geben Sie nur ein Molekül an und nicht mehrere. Prüfen Sie ggf., ob sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).;Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.",256,340,ein Molekül;Attempts
S42,Ü1A3b)_,H2SO4,11.10.2024,171,0,1,2,100,"1S/H2O4S/c1-5(2,3)4/h(H2,1,2,3,4)",100% korrekte Antwort,1S/H2O4S/c1-5(2;3)4/h(H2;1;2;3;4),"Ihre Antwort ist richtig. Ein Schwefelsäuremolekül (H2SO4) besteht aus einem Schwefelatom (S), an das vier Sauerstoffatome (O) gebunden sind; zwei über Einfachbindungen, zwei über Doppelbindungen. Alle Sauerstoffatome verfügen über zwei freie Elektronenpaare. Die einfachgebundenen Sauerstoffatome binden zusätzlich jeweils ein Wasserstoffatom.",171,341,100% korrekte Antwort
S42,Ü1A3c)_,CH3NH2,11.10.2024,174,0,1,1,100,"1S/CH5N/c1-2/h2H2,1H3",100% korrekte Antwort,1S/CH5N/c1-2/h2H2;1H3,"Ihre Antwort ist richtig. Ein Aminomethanmolekül (CH3NH2) besteht aus einem Kohlenstoffatom (C), an das drei Wasserstoffatome (H) und eine NH2-Gruppe gebunden sind. Das Stickstoffatom verfügt über ein freies Elektronenpaar.",174,342,100% korrekte Antwort
S42,Ü1A3d)_,CH3COCH3,11.10.2024,127,0,1,1,100,1S/C3H6O/c1-3(2)4/h1-2H3,100% korrekte Antwort,1S/C3H6O/c1-3(2)4/h1-2H3,"Ihre Antwort ist richtig. Ein Acetonmolekül (CH3COCH3) besteht aus einem zentralen Kohlenstoffatom (C), an das zwei Methylgruppen (CH3) und ein doppelgebundenes Sauerstoffatom (O) gebunden sind. Das Sauerstoffatom verfügt über zwei freie Elektronenpaare.",127,343,100% korrekte Antwort
S42,Ü1A3e)_,HCN,11.10.2024,97,0,1,1,100,1S/CHN/c1-2/h1H,100% korrekte Antwort,1S/CHN/c1-2/h1H,"Ihre Antwort ist richtig. Ein Blausäuremolekül (HCN) besteht aus einem zentralen Kohlenstoffatom (C), an das ein Wasserstoffatom (H) und ein dreifachgebundenes Stickstoffatom (N) gebunden sind. Das Stichstoffatom verfügt über ein freies Elektronenpaar.",97,344,100% korrekte Antwort
S42,Ü1A4a)_,C3H8,11.10.2024,53,0,1,1,0,"1S/C3H8/c1-3-2/h3H2,1-2H3"";""1S/C2H6/c1-2/h1-2H3",Anzahl Moleküle;Attempts,1S/C3H8/c1-3-2/h3H2;1-2H3,"Sie haben zu viele Moleküle gezeichnet. Für diese Summenformel gibt es aber nur ein Konstitutionsisomer. Prüfen Sie ggf., ob Sie versehentlich irgendwo einen Strich gezogen haben (diese werden als Ethanmolekül erkannt).;Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",53,345,Anzahl Moleküle;Attempts
S42,Ü1A4a)_,C3H8,11.10.2024,117,0,1,2,100,"1S/C3H8/c1-3-2/h3H2,1-2H3",100% korrekte Antwort,1S/C3H8/c1-3-2/h3H2;1-2H3,"Ihre Antwort ist richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Sie haben alle möglichen Konstitutionsisomere gezeichnet.",117,346,100% korrekte Antwort
S42,Ü1A4b)_,C3H6,11.10.2024,85,0,1,1,0,"1S/C3H4/c1-3-2/h1-2H2"";""1S/C3H4/c1-3-2/h1H,2H3",Attempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",85,347,Attempts
S42,Ü1A4b)_,C3H6,11.10.2024,67,0,1,2,0,"1S/C3H4/c1-3-2/h1-2H2"";""1S/C3H4/c1-3-2/h1H,2H3",Attempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",67,348,Attempts
S42,Ü1A4b)_,C3H6,11.10.2024,124,0,1,3,0,"1S/C3H6/c1-3-2/h3H,1H2,2H3",noAttempts,"1S/C3H6/c1-3-2/h3H;1H2;2H3"";""1S/C3H6/c1-2-3-1/h1-3H2","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt zwei Konstitutionsisomere.",124,349,no Attempts
S42,Ü1A4c)_,C3H8O,11.10.2024,120,0,1,1,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"";""1S/C3H8O/c1-3-4-2/h3H2,1-2H3",Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,120,350,Technischer Fehler
S42,Ü1A4c)_,C3H8O,11.10.2024,30,0,1,2,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"";""1S/C3H8O/c1-3-4-2/h3H2,1-2H3",Technischer Fehler,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3",NA,30,351,Technischer Fehler
S42,Ü1A4c)_,C3H8O,11.10.2024,8,0,1,3,0,"1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"";""1S/C3H8O/c1-3-4-2/h3H2,1-2H3",noAttempts,"1S/C3H8O/c1-2-3-4/h4H;2-3H2;1H3"";""1S/C3H8O/c1-3(2)4/h3-4H;1-2H3"";""1S/C3H8O/c1-3-4-2/h3H2;1-2H3","Ihre Antwort ist leider nicht richtig. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe). Es gibt insgesamt drei Konstitutionsisomere.",8,352,no Attempts
S42,Ü1A4d)_,C3H6O,11.10.2024,112,0,1,1,22,"1S/C3H6O/c1-3-4-2/h3H,1H2,2H3"";""1S/C3H6O/c1-2-3-4/h2,4H,1,3H2",Teillösung6;Teillösung1;Attempts,"1S/C3H6O/c1-2-3-4/h2;4H;1;3H2"";""1S/C3H6O/c1-2-3-4/h2-4H;1H3/b3-2+"";""1S/C3H6O/c1-2-3-4/h3H;2H2;1H3"";""1S/C3H6O/c1-3(2)4/h4H;1H2;2H3"";""1S/C3H6O/c1-3(2)4/h1-2H3"";""1S/C3H6O/c1-3-4-2/h3H;1H2;2H3"";""1S/C3H6O/c4-3-1-2-3/h3-4H;1-2H2"";""1S/C3H6O/c1-3-2-4-3/h3H;2H2;1H3"";""1S/C3H6O/c1-2-4-3-1/h1-3H2","Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Sie haben mindestens ein Konstitutionsisomer richtig gezeichnet. Allerdings haben Sie noch nicht alle Konstitutionsisomere gefunden. Es fehlt mindestens ein weiteres Molekül.;Ihre Antwort ist leider nicht (vollständig) richtig. Versuchen Sie es einfach nochmal. 1. Zeichnen Sie zunächst das unverzweigte Molekül und positionieren Sie eventuell vorhandene funktionelle Gruppen möglichst am Ende der Kette. 2. Prüfen Sie, ob es neben dem unverzweigten Molekül verzweigte Moleküle mit identischer Summenformel gibt (Verschieben einer Alkylgruppe). 3. Prüfen Sie, ob es neben dem offenkettigen Molekül cyclische Moleküle mit identischer Summenformel gibt (Ring). 4. Prüfen Sie, ob es Moleküle mit identischer Summenformel gibt, bei denen sich funktionelle Gruppen auf anderen Positionen befinden (Verschieben einer funktionellen Gruppe).",112,353,Teillösung6;Teillösung1;Attempts
